num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi3,aagb1,bimaX,il5,,,
2,maths4m0621,mapsi2,aagb1,complex2,il5,,,
3,maths4m0621,mapsi4,aagb1,lrc4,mogpl2,,,
4,maths4m0621,mapsi3,aagb1,bimaX,mogpl2,,,
5,maths4m0621,mapsi5,aagb1,bimaX,il3,,,
6,maths4m0621,mapsi2,aagb1,complexX,lrc4,,,
7,maths4m0621,,,lrc3,mogpl2,,,
8,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
9,,,,bima1,mlbda2,,,
10,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
11,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
12,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
13,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
14,maths4m0621,mapsi5,aagb1,bimaX,il3,,,
15,maths4m0621,mapsi5,,bimaX,,,,
16,mapsi5,aagb1,,il4,,,,
17,maths4m0621,mapsi2,aagb1,mlbdaX,,,,
18,maths4m0621,mapsi1,,,,,,
19,maths4m0621,aagb1,,mogpl2,,,,
20,maths4m0621,mapsi2,aagb1,bimaX,lrc4,,,
21,maths4m0621,mapsi5,aagb1,complex2,lrcX,,,
22,maths4m0621,mapsi2,aagb1,bimaX,mogpl2,,,
23,maths4m0621,mapsi2,aagb1,lrc4,mlbdaX,,,
24,maths4m0621,mapsi5,aagb1,bimaX,il3,,,
25,maths4m0621,mapsi4,,bima1,,,,
