num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda2,lrc1,,mapsi4,model1,mogpl3,,
2,mlbda4,lrc1,,il1,mapsi3,mogpl3,,
3,mlbda2,lrc1,,bimaX,mapsi2,mogpl3,,
4,mlbda1,lrc1,,il3,mapsi5,model1,,
5,lrc2,,,complex2,il5,mapsi2,,
6,mlbda2,lrc2,,mapsi5,,,,
7,mlbda4,lrc4,,il1,mapsi4,mogpl1,,
8,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
9,mlbda2,lrc3,,,,,,
10,,,,il4,mapsi1,mogpl3,,
11,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
12,mlbda1,lrc2,,il5,mapsi2,mogpl4,,
13,mlbda4,lrc3,,bimaX,il3,mogpl1,,
14,mlbda4,lrc1,,il2,mapsi4,mogpl2,,
15,mlbda1,lrc1,,il3,mapsi5,model1,,
16,mlbda2,,,mogpl3,,,,
17,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
18,mlbda3,lrc2,,il5,mapsi3,mogpl4,,
19,mlbda4,lrc4,,il3,mapsi1,mogpl1,,
20,mlbda1,lrc4,,il5,mapsi2,mogpl1,,
21,mlbda2,lrc2,,bimaX,mapsi2,mogpl2,,
22,mlbda3,lrc1,,il2,mapsi4,mogpl3,,
23,mlbda4,lrc4,,il3,mapsi1,mogpl2,,
24,mlbda4,lrc4,,il1,mapsi4,mogpl3,,
25,mlbda4,lrc3,,,,,,
26,mlbda2,lrc3,,,,,,
27,mlbda4,lrc2,,bima1,il3,mapsi1,,
28,mlbda4,lrc3,,complex1,mogpl3,,,
29,mlbda3,lrc1,,il1,mapsi4,mogpl3,,
30,mlbda1,lrc1,,il5,mapsi3,model1,,
31,mlbda1,lrc1,,il5,mapsi2,model1,,
32,mlbda1,lrc3,,il3,model1,mogpl3,,
33,,,,il2,mapsi4,,,
34,mlbda1,lrc2,,il5,mapsi4,model1,,
35,mlbda1,lrc1,,il5,mapsi4,model1,,
36,mlbda2,,,mogpl3,,,,
37,mlbda4,lrc4,,il1,mapsi4,mogpl3,,
38,lrc2,,,il2,,,,
39,mlbda4,lrc1,,complex1,mapsi4,mogpl3,,
40,mlbda1,lrc1,,il5,mapsi4,model1,,
