num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,complex1,mapsi5,noyau3,pr3,
2,,,,complex1,mapsi2,noyau4,pr2,
3,model1,,,archi13,dlp3,pr1,,
4,model1,,,archi13,ares1,dlp3,noyau1,
5,model1,,,ares1,dlp1,noyau2,pr2,
6,model1,,,ares1,mapsi5,noyau3,pr3,
7,model1,,,ares1,pr2,,,
8,,,,mapsi2,noyau4,pr3,,
9,model1,,,archi12,ares2,complex1,dlp3,
10,model1,,,ares2,complex2,mapsi3,noyau4,
11,model1,,,ares2,complex1,mapsi4,pr3,
12,model1,,,complex1,dlp1,noyau2,pr3,
13,model1,,,complex1,mapsi5,noyau3,pr3,
14,model1,,,archi12,ares2,dlp3,pr1,
15,model1,,,complex1,dlp2,mlbda1,noyau1,
16,model1,,,archi11,mapsi5,noyau3,pr3,
17,model1,,,archi11,mlbda2,noyau1,pr3,
18,model1,,,archi11,complex1,noyau2,pr2,
19,model1,,,ares2,complex2,noyau1,,
20,model1,,,ares2,complex2,noyau4,pr1,
21,model1,,,ares2,dlp3,mapsi5,pr1,
22,,,,ares2,complex2,dlp1,pr1,
23,model1,,,complex2,mapsi5,noyau3,pr1,
24,model1,,,ares1,mapsi5,noyau3,pr3,
25,model1,,,complex1,mapsi3,noyau4,pr3,
