num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi5,,,,,,
2,mapsi2,aagb1,,lrc1,mogpl3,,,
3,maths4m0621,mapsi3,aagb1,bimaX,lrc4,,,
4,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
5,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
6,maths4m0621,mapsi5,aagb1,,,,,
7,maths4m0621,mapsi4,aagb1,lrc4,mogpl2,,,
8,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
9,,,,il2,lrc1,,,
10,maths4m0621,aagb1,,bimaX,mogpl2,,,
11,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
12,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
13,aagb1,,,mogpl1,,,,
14,maths4m0621,mapsi2,aagb1,bima1,complex2,,,
15,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
16,mapsi2,aagb1,,lrc1,,,,
17,maths4m0621,mapsi3,,il1,mlbda3,,,
18,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
19,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
20,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
21,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
22,maths4m0621,mapsi2,aagb1,bimaX,mogpl2,,,
23,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
24,maths4m0621,mapsi5,aagb1,bimaX,,,,
25,maths4m0621,mapsi2,aagb1,complex2,mogpl2,,,
