num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
2,mlbda4,lrc2,,il3,mapsi1,mogpl2,,
3,mlbda1,lrc2,,il3,mapsi5,model1,,
4,mlbda1,lrc2,,il3,model1,,,
5,mlbda4,lrc4,,il5,mapsi2,mogpl1,,
6,mlbda2,lrc2,,bima1,mapsi4,model1,,
7,mlbda1,lrc2,,il3,mapsi5,model1,,
8,mlbda4,lrc1,,complex1,mapsi1,mogpl2,,
9,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
10,mlbda4,lrc3,,il5,,,,
11,mlbda4,lrc4,,il3,mapsi5,mogpl1,,
12,lrc2,,,bima1,mapsi4,,,
13,mlbda1,lrc2,,il5,mapsi3,model1,,
14,mlbda4,lrc2,,complex1,mapsi1,mogpl2,,
15,mlbda1,lrc4,,il5,mapsi2,mogpl1,,
16,mlbda4,lrc4,,il1,mapsi2,mogpl3,,
17,mlbda2,lrc2,,mapsi2,model1,mogpl2,,
18,mlbda3,lrc3,,il5,mogpl1,,,
19,mlbda1,lrc2,,bimaX,il5,model1,,
20,mlbda1,lrc1,,il3,mapsi5,model1,,
21,mlbda1,lrc4,,il5,mapsi3,mogpl1,,
22,mlbda4,lrc1,,il1,mapsi3,mogpl3,,
23,mlbda2,lrc2,,mapsi5,model1,,,
24,mlbda1,lrc3,,il5,model1,mogpl1,,
25,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
26,mlbda4,lrc2,,il1,mapsi3,mogpl3,,
27,mlbda4,lrc4,,il3,mapsi1,mogpl1,,
28,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
29,mlbda1,lrc3,,il5,model1,mogpl1,,
30,mlbda3,lrc3,,bimaX,il5,mogpl1,,
31,mlbda4,lrc2,,complex1,mapsi1,mogpl2,,
32,mlbda1,lrc2,,il5,mapsi4,model1,,
33,mlbda3,lrc1,,il1,mapsi3,mogpl2,,
34,mlbda3,lrc3,,bimaX,il5,mogpl1,,
35,lrc3,,,il2,mogpl3,,,
36,mlbda2,lrc1,,complex2,mapsi2,mogpl3,,
37,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
38,mlbda1,lrc3,,bimaX,il5,mogpl1,,
39,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
40,lrc4,,,mapsi4,,,,
