num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr4,noyau1,,ares3,dlp1,il4,,
2,pr4,,,archi11,il2,mlbda3,,
3,,,,archi13,il2,,,
4,,,,ares1,dlp2,,,
5,pr3,noyau2,,algav3,archi14,il4,,
6,pr2,noyau1,,archi14,dlp3,il1,,
7,,,,mlbda2,,,,
8,pr4,,,algav3,mlbda2,,,
9,pr1,noyau1,,archi14,dlp3,mlbda1,,
10,pr3,,,archi12,il4,,,
11,pr3,noyau2,,algav2,dlp1,il4,,
12,pr1,noyau1,,archi14,ares2,dlp3,,
13,pr1,noyau1,,algav3,dlp2,mlbda1,,
14,pr3,noyau1,,algav2,ares2,il5,,
15,pr1,noyau2,,algav3,dlp3,mlbda1,,
16,,,,il1,,,,
17,pr1,noyau1,,algav2,dlp2,mlbda4,,
18,pr1,noyau1,,dlp1,,,,
19,pr4,noyau1,,archi11,il2,mlbda3,,
20,noyau1,,,,,,,
21,pr3,noyau1,,archi11,ares3,il4,,
22,pr3,noyau1,,ares1,dlp2,mlbda3,,
23,pr3,noyau2,,archi11,ares3,il4,,
24,pr3,noyau1,,ares3,dlp1,mlbda2,,
25,pr1,noyau3,,archi12,ares3,dlp3,,
26,pr3,noyau3,,algav3,archi14,ares1,,
27,pr4,noyau2,,ares3,,,,
28,pr1,noyau1,,archi11,ares3,mlbda4,,
29,pr4,noyau1,,archi11,il2,mlbda3,,
30,pr4,noyau4,,algav1,ares1,mlbda3,,
31,pr1,noyau3,,algav1,ares3,dlp1,,
32,pr3,noyau3,,algav1,ares3,il5,,
33,pr3,noyau4,,algav1,ares3,il4,,
34,pr4,noyau1,,algav3,dlp1,mlbda1,,
35,pr4,,,archi12,ares3,mlbda2,,
