num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
2,maths4m0621,mapsi5,aagb1,complex2,il3,,,
3,mapsi5,,,il1,lrc2,,,
4,maths4m0621,mapsi5,aagb1,,,,,
5,maths4m0621,aagb1,,bima1,,,,
6,maths4m0621,,,il5,mlbda3,,,
7,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
8,maths4m0621,mapsi2,aagb1,mogpl3,,,,
9,maths4m0621,mapsi5,aagb1,,,,,
10,maths4m0621,mapsi5,aagb1,complex2,il3,,,
11,maths4m0621,mapsi4,aagb1,il5,lrc4,,,
12,maths4m0621,mapsi2,aagb1,complex2,mogpl2,,,
13,maths4m0621,mapsi2,,complex2,,,,
14,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
15,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
16,maths4m0621,mapsi2,aagb1,lrc4,mogpl3,,,
17,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
18,maths4m0621,aagb1,,lrc3,,,,
19,maths4m0621,mapsi4,aagb1,bimaX,mogplX,,,
20,maths4m0621,mapsi4,aagb1,bimaX,mogplX,,,
21,maths4m0621,mapsi4,aagb1,bima1,lrc4,,,
22,maths4m0621,mapsi3,aagb1,lrc4,mogpl2,,,
23,maths4m0621,mapsi2,aagb1,bimaX,mogpl3,,,
24,maths4m0621,mapsi5,aagb1,,,,,
25,maths4m0621,mapsi3,aagb1,lrc4,mogpl3,,,
