num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda3,lrc1,,il2,mapsi5,mogpl4,,
2,mlbda1,lrc4,,,,,,
3,mlbda2,lrc1,,complex2,mapsi4,model1,,
4,mlbda2,lrc2,,complex2,ilX,mapsi3,,
5,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
6,mlbda2,lrc1,,bima1,mapsi4,mogpl4,,
7,mlbda1,lrc2,,complex1,mapsi5,model1,,
8,mlbda1,lrc1,,il3,mapsi5,mogpl4,,
9,mlbda3,lrc2,,il2,mapsi4,mogpl3,,
10,mlbda2,lrc3,,complex2,ilX,mogpl3,,
11,mlbda1,,,model1,,,,
12,mlbda2,lrc3,,complex2,ilX,mogpl1,,
13,mlbda4,lrc2,,il1,mapsi5,,,
14,mlbda4,lrc4,,il1,mapsi2,mogpl3,,
15,mlbda1,lrc3,,il3,model1,mogpl3,,
16,mlbda1,,,complex1,,,,
17,mlbda4,lrc1,,bima1,il2,mapsi4,,
18,,,,il5,mapsi1,,,
19,mlbda1,lrc2,,il5,mapsi4,model1,,
20,mlbda3,lrc1,,complexX,il5,mapsi2,,
21,mlbda4,lrc1,,il1,mapsi3,mogpl3,,
22,mlbda3,lrc1,,il5,mapsi2,,,
23,mlbda1,lrc3,,,,,,
24,lrc2,,,mapsi1,,,,
25,mlbda4,lrc1,,il1,mapsi2,mogpl2,,
26,mlbda2,lrc3,,complex2,ilX,mogpl1,,
27,,,,bima1,complex1,mapsi1,,
28,mlbda3,lrc1,,il1,mapsi4,mogpl2,,
29,mlbda1,lrc3,,il3,model1,mogpl3,,
30,,,,il3,model1,,,
31,mlbda1,lrc3,,il3,model1,mogpl3,,
32,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
33,mlbda1,lrc1,,complex1,mapsi5,mogpl4,,
34,mlbda2,lrc1,,mapsi1,model1,mogpl2,,
35,mlbda4,lrc1,,complexX,il2,mogpl3,,
36,mlbda1,,,bima1,il3,model1,,
37,mlbda2,lrc1,,complex2,ilX,mapsi5,,
38,mlbda1,lrc4,,bima1,il3,mogpl1,,
39,mlbda4,lrc4,,il3,mapsi1,mogpl2,,
40,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
