num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi12,complex1,dlp3,noyau3,
2,model1,,,archi11,complex1,noyau2,pr2,
3,model1,,,ares2,complex1,dlp3,mapsi5,
4,model1,,,ares2,complex1,mapsi4,noyau4,
5,model1,,,archi11,complex1,mapsi1,noyau3,
6,model1,,,complex1,dlp3,mapsi1,noyau3,
7,model1,,,archi11,ares2,complex1,noyau2,
8,model1,,,archi13,ares1,complex2,noyau2,
9,model1,,,ares2,mapsi3,noyau4,pr1,
10,model1,,,ares1,complex2,noyau1,pr2,
11,model1,,,ares1,dlp3,mapsi5,pr2,
12,model1,,,archi13,complex2,mapsi5,pr1,
13,,,,ares2,complex2,mapsi5,pr1,
14,,,,complex1,dlp3,noyau4,pr2,
15,model1,,,archi11,complex1,noyau2,pr2,
16,,,,archi12,ares2,complex1,dlp3,
17,model1,,,mapsi5,noyau3,,,
18,model1,,,complex1,mapsi1,noyau4,pr3,
19,model1,,,archi12,noyau3,pr3,,
20,model1,,,archi11,mapsi1,noyau3,pr3,
21,model1,,,ares2,complex1,dlp3,mapsi5,
22,model1,,,ares2,complex2,mapsi2,noyau4,
23,model1,,,ares2,complex2,mapsi5,pr1,
24,,,,archi11,complex1,mapsi5,pr3,
25,,,,complex1,noyau4,pr4,,
