num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi12,archi13,,esa1,noyau2,signal1,,
2,vlsi12,archi12,,esa1,noyau3,signal1,,
3,vlsi11,archi13,,ares1,esa2,signal2,,
4,vlsi11,archi13,,ares3,,,,
5,vlsi11,,,esa2,noyau3,,,
6,vlsi12,archi12,,mobj2,pr2,signal1,,
7,vlsi12,archi12,,esa1,pr2,signal1,,
8,vlsi12,archi12,,mobj2,pr2,signal1,,
9,vlsi11,archi14,,mobj1,noyau3,signal2,,
10,,,,ares1,noyau2,signal1,,
11,vlsi11,archi14,,mobj1,noyau3,signal2,,
12,vlsi11,archi13,,ares1,mobj1,signal2,,
13,vlsi12,archi14,,ares2,mobj2,signal1,,
14,vlsi12,archi14,,ares2,signal1,,,
15,vlsi12,archi11,,esa1,mobj1,noyau3,,
16,vlsi11,archi12,,ares2,pr4,,,
17,vlsi11,archi14,,mobj2,noyau1,pr1,,
18,vlsi11,,,ares1,mobj2,noyau1,,
19,,,,esa1,mobj1,signal1,,
20,archi12,,,signal2,,,,
21,vlsi12,archi11,,mobj2,noyau2,pr3,,
22,vlsi12,archi13,,esa1,mobj1,signal1,,
23,vlsi11,archi12,,,,,,
24,vlsi11,archi12,,pr1,,,,
25,,,,mobj2,pr2,,,
26,vlsi12,archi13,,esa1,mobj1,signal1,,
27,vlsi12,archi11,,ares2,esa2,mobj2,,
28,vlsi11,archi12,,ares2,mobj2,pr1,,
29,vlsi11,archi14,,noyau1,pr1,signal2,,
30,vlsi11,archi13,,mobj1,pr1,signal2,,
31,vlsi12,,,esa1,mobj1,signal1,,
32,vlsi12,archi13,,esa1,mobj1,signal1,,
33,vlsi12,archi11,,esa1,mobj1,noyau3,,
34,vlsi11,archi14,,ares3,mobj1,pr1,,
35,vlsi12,archi11,,ares3,esa2,noyau3,,
36,vlsi12,archi11,,ares2,esa2,mobj2,,
37,vlsi11,,,noyau2,pr1,signal2,,
38,vlsi11,archi12,,mobj2,noyau3,pr1,,
39,vlsi12,archi11,,esa2,mobj2,noyau3,,
40,,,,esa1,mobj1,signal1,,
41,vlsi12,archi13,,esa1,noyau2,signal1,,
42,,,,ares2,esa2,pr1,,
43,vlsi11,archi13,,esa2,pr1,signal2,,
44,vlsi11,archi13,,esa2,pr1,signal2,,
45,archi13,,,ares1,,,,
46,vlsi12,archi11,,ares2,esa2,signal2,,
47,,,,ares3,esa2,signal1,,
48,vlsi11,archi13,,mobj2,pr1,,,
49,vlsi12,archi11,,esa2,noyau3,signal2,,
50,vlsi11,,,ares1,noyau2,,,
