num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl1,lrc4,,bima1,il1,mlbda4,,
2,mogpl1,lrc4,,il3,mapsi5,mlbda1,,
3,mogpl3,lrc1,,aagb1,complex1,mapsi2,,
4,mogpl4,lrc1,,bima1,complex1,mapsi4,,
5,lrc1,,,aagb1,il3,mapsi5,,
6,mogpl3,lrc1,,complex2,mapsi3,mlbda2,,
7,mogpl3,lrc1,,il3,mapsi1,mlbda4,,
8,mogpl2,lrc3,,,,,,
9,mogpl3,lrc3,,bimaX,complex1,mlbda4,,
10,mogpl4,lrc2,,bima1,complex1,mapsi1,,
11,mogpl2,lrc2,,aagb1,complex1,mapsi2,,
12,mogpl1,lrc4,,il1,mapsi5,mlbda4,,
13,mogpl4,lrc2,,bima1,il3,mapsi1,,
14,mogpl1,,,il3,mapsi1,mlbda3,,
15,mogpl2,lrc2,,complex2,mapsi4,mlbda2,,
16,mogpl4,lrc1,,bima1,mapsi1,mlbda2,,
17,mogpl4,lrc1,,bima1,complex1,mapsi1,,
18,mogpl3,lrc3,,mlbda2,,,,
19,mogpl3,lrc3,,bimaX,il3,mlbda4,,
20,mogpl1,,,complex2,il5,mapsi3,,
21,mogpl2,lrc1,,complex1,mapsi1,mlbda4,,
22,mogpl4,lrc1,,bima1,complex1,mapsi4,,
23,mogpl2,lrc2,,il3,mapsi1,mlbda4,,
24,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
25,mogpl2,lrc2,,complex1,mapsi4,mlbda1,,
26,mogpl4,lrc2,,complex1,mapsi4,mlbda1,,
27,mogpl2,lrc1,,complex1,mapsi3,mlbda1,,
28,mogpl4,lrc4,,bima1,il1,mapsi4,,
29,mogpl3,lrc2,,il3,mapsi1,mlbda3,,
30,mogpl4,lrc2,,bima1,complex1,mapsi4,,
31,mogpl3,lrc1,,complex2,mapsi4,mlbda2,,
32,mogpl4,lrc1,,complex1,mapsi4,mlbda1,,
33,mogpl2,,,complex2,mlbda2,,,
34,mogpl4,lrc2,,complex1,mapsi4,mlbda1,,
35,mogpl1,lrc3,,bimaX,complex1,mlbda1,,
36,mogpl1,lrc4,,il5,mapsi4,mlbda1,,
37,mogpl1,,,mapsi4,mlbda3,,,
38,mogpl3,lrc3,,complex1,mlbda1,,,
39,lrc3,,,mlbda2,,,,
40,mogpl4,lrc1,,bima1,complex1,mapsi4,,
41,lrc1,,,il1,mapsi2,mlbda3,,
42,mogpl4,lrc2,,il3,mapsi5,mlbda1,,
43,mogpl2,lrc1,,complex2,mapsi2,mlbda2,,
44,mogpl4,lrc2,,bima1,complex1,mapsi2,,
45,lrc1,,,bima1,complex2,,,
