num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi11,,,ares3,pr1,,,
2,vlsi12,archi13,,esa1,mobj1,signal1,,
3,vlsi12,archi11,,esa2,mobj2,noyau3,,
4,vlsi11,,,noyau1,signal2,,,
5,archi13,,,ares1,esa2,mobj2,,
6,vlsi12,archi14,,ares3,mobj1,signal1,,
7,vlsi11,archi14,,ares1,mobj1,signal2,,
8,vlsi12,archi11,,ares2,esa2,mobj2,,
9,vlsi11,archi13,,ares1,esa2,mobj2,,
10,vlsi11,archi14,,ares2,mobj1,pr1,,
11,vlsi11,archi13,,esa1,noyau1,pr1,,
12,vlsi12,archi12,,esa1,pr2,signal1,,
13,vlsi11,archi13,,mobj2,,,,
14,vlsi11,archi14,,mobj1,pr1,signal2,,
15,vlsi12,archi12,,ares2,mobj2,signal1,,
16,vlsi11,archi13,,,,,,
17,vlsi12,archi12,,ares2,mobj2,signal1,,
18,,,,ares3,noyau4,,,
19,vlsi12,archi11,,ares2,esa2,mobj2,,
20,vlsi12,archi13,,esa2,mobj2,signal1,,
21,vlsi12,archi11,,ares3,esa2,noyau3,,
22,vlsi11,archi14,,mobj1,noyau3,signal2,,
23,vlsi12,archi13,,esa2,mobj2,signal1,,
24,vlsi11,archi13,,esa1,noyau1,pr1,,
25,vlsi12,archi12,,esa1,pr2,signal1,,
26,vlsi12,archi13,,esa1,mobj1,signal1,,
27,vlsi11,archi13,,esa2,pr1,signal2,,
28,vlsi12,archi13,,esa1,mobj1,signal1,,
29,vlsi12,archi13,,esa1,noyau1,signal1,,
30,vlsi12,archi13,,esa1,mobj1,signal1,,
31,vlsi12,archi11,,esa1,mobj1,noyau3,,
32,,,,esa1,signal1,,,
33,vlsi11,archi14,,ares1,mobj1,signal2,,
34,,,,ares1,mobj1,pr3,,
35,,,,esa1,mobj1,signal1,,
36,vlsi12,archi13,,esa2,mobj2,signal1,,
37,vlsi12,archi11,,esa2,noyau3,signal2,,
38,vlsi12,archi13,,esa1,noyau1,signal1,,
39,vlsi12,archi11,,esa1,mobj1,pr4,,
40,vlsi11,archi12,,ares1,noyau3,pr3,,
41,vlsi11,archi13,,ares1,esa2,signal2,,
42,vlsi12,archi12,,esa1,noyau3,signal1,,
43,vlsi12,archi13,,esa2,mobj2,signal1,,
44,vlsi11,archi14,,mobj2,,,,
45,vlsi11,archi13,,ares3,esa2,pr3,,
46,vlsi11,archi13,,ares1,esa2,signal2,,
47,vlsi11,archi12,,ares1,mobj2,noyau3,,
48,vlsi11,archi14,,ares1,noyau2,signal2,,
49,,,,esa2,mobj2,,,
50,vlsi11,archi12,,,,,,
