num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda3,lrc1,,il1,mapsi3,mogpl3,,
2,mlbda4,lrc4,,il3,mapsi1,mogpl1,,
3,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
4,mlbda1,lrc3,,il5,model1,mogpl1,,
5,mlbda2,lrc4,,bima1,mapsi4,mogpl1,,
6,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
7,mlbda4,lrc4,,il1,mapsi4,mogpl1,,
8,mlbda1,lrc3,,il5,model1,mogpl1,,
9,mlbda2,lrc2,,bima1,mapsi4,model1,,
10,mlbda4,lrc4,,il3,mapsi5,mogpl1,,
11,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
12,mlbda2,lrc3,,mogpl2,,,,
13,mlbda1,lrc4,,il5,mapsi3,mogpl1,,
14,mlbda3,lrc2,,il1,mapsi3,mogpl2,,
15,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
16,mlbda3,lrc2,,il1,mapsi3,mogpl2,,
17,lrc2,,,il2,,,,
18,mlbda4,lrc3,,il5,,,,
19,mlbda3,lrc1,,il1,mapsi4,mogpl3,,
20,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
21,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
22,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
23,mlbda1,lrc1,,il3,mapsi5,model1,,
24,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
25,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
26,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
27,mlbda3,lrc1,,il1,mapsi3,mogpl2,,
28,mlbda4,lrc3,,bimaX,il3,mogpl1,,
29,lrc2,,,mapsi1,,,,
30,mlbda1,lrc3,,il3,model1,mogpl1,,
31,mlbda4,lrc1,,bimaX,il1,mapsi5,,
32,mlbda2,lrc4,,mapsi4,mogpl1,,,
33,mlbda1,lrc2,,complex1,mapsi3,mogpl3,,
34,lrc2,,,il2,,,,
35,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
36,mlbda1,lrc3,,complex1,model1,mogpl2,,
37,mlbda4,lrc2,,il3,mapsi1,mogpl2,,
38,lrc2,,,il3,mapsi1,mogpl2,,
39,lrc3,,,complex2,mogpl3,,,
40,mlbda2,lrc3,,complex2,model1,mogpl2,,
