num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,,,,il4,mlbda3,pr4,,
2,dlp2,algav1,,il2,lrc4,pr4,,
3,dlp2,algav1,,il4,mlbda3,pr4,,
4,dlp3,algav2,,lrc3,mlbda2,noyau4,,
5,dlp3,algav3,,,,,,
6,dlp2,algav2,,il4,mlbda1,pr4,,
7,dlp2,algav3,,lrc3,mogpl4,pr1,,
8,dlp3,algav1,,complexX,il2,mlbda3,,
9,dlp3,algav1,,il1,mlbda3,noyau4,,
10,dlp1,algav3,,lrc3,mlbda2,pr4,,
11,dlp1,algav3,,,,,,
12,dlp1,algav1,,complex1,mlbda1,pr3,,
13,dlp2,algav1,,il4,mlbda3,pr4,,
14,dlp3,algav3,,lrc3,mlbda1,pr1,,
15,dlp1,algav1,,il1,mlbda3,pr4,,
16,dlp1,algav3,,lrc3,mlbda2,mogpl4,,
17,dlp2,algav2,,il2,lrc3,pr3,,
18,dlp1,algav3,,lrc3,mlbda1,pr1,,
19,dlp1,,,il1,mlbda4,mogpl1,,
20,dlp1,algav1,,il1,mlbda3,mogpl4,,
21,dlp2,algav2,,il4,mlbda1,pr4,,
22,dlp3,,,il2,noyau3,,,
23,dlp2,algav2,,il4,noyau1,pr4,,
24,dlp3,algav1,,il1,mlbda3,noyau4,,
25,dlp2,algav2,,il2,lrc3,pr4,,
26,dlp1,algav3,,il4,mlbda1,mogpl1,,
27,dlp1,algav3,,,,,,
28,dlp1,algav2,,il1,mlbda4,mogpl1,,
29,dlp3,algav2,,archi12,lrc2,mlbda2,,
30,dlp3,algav3,,mlbda1,noyau4,pr1,,
31,,,,lrc4,pr4,,,
32,dlp1,,,pr2,,,,
33,dlp2,algav2,,mlbda2,noyau2,pr4,,
34,dlp2,algav3,,lrc3,mlbda1,pr1,,
35,dlp3,algav1,,il1,lrc2,mlbda3,,
36,dlp2,algav1,,il4,mlbda1,mogpl1,,
37,dlp1,algav1,,il4,mlbda3,pr4,,
38,dlp1,algav3,,il4,mlbda1,pr4,,
39,dlp2,algav1,,complex2,ilX,mlbda2,,
40,dlp1,algav1,,il2,lrc4,pr4,,
41,dlp1,algav1,,il2,lrc4,pr3,,
42,,,,mlbda1,noyau4,pr1,,
43,dlp3,,,il2,noyau4,,,
44,dlp3,algav2,,lrc3,mlbda2,noyau4,,
45,dlp1,algav3,,mlbda2,mogpl4,noyau2,,
46,,,,il2,lrc3,mlbda4,,
47,dlp2,algav2,,il2,lrc1,mlbda4,,
48,dlp1,algav1,,il1,mlbda3,pr4,,
49,dlp2,algav1,,il4,mlbda3,pr4,,
50,dlp2,algav2,,il4,noyau1,pr4,,
51,dlp1,algav1,,il4,mlbda3,pr4,,
52,dlp2,algav2,,pr2,,,,
53,dlp2,algav2,,lrc3,mlbda1,pr1,,
54,dlp2,algav3,,il4,noyau2,pr4,,
55,dlp3,,,il5,mlbda3,noyau1,,
