num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda4,lrc4,,bima1,il3,mogpl1,,
2,mlbda4,lrc4,,il5,mapsi3,mogpl1,,
3,mlbda2,,,mapsi2,mogpl2,,,
4,mlbda1,lrc2,,il5,mapsi2,model1,,
5,mlbda3,lrc1,,il1,mapsi3,mogpl2,,
6,mlbda4,lrc2,,,,,,
7,mlbda1,,,model1,,,,
8,,,,complex2,il5,mapsi2,,
9,lrc2,,,il2,mapsi3,model1,,
10,,,,mapsi1,model1,,,
11,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
12,,,,complex2,il5,,,
13,mlbda4,lrc4,,il2,mapsi4,mogpl1,,
14,mlbda4,lrc1,,il3,mapsi1,mogpl2,,
15,mlbda2,lrc2,,mapsi4,model1,mogpl2,,
16,mlbda1,lrc1,,complex1,mapsi4,mogpl3,,
17,mlbda4,lrc2,,complexX,il3,mapsi1,,
18,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
19,mlbda2,lrc2,,bima1,mapsi1,model1,,
20,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
21,,,,il1,mapsi4,,,
22,mlbda1,lrc2,,complex1,mapsi4,mogpl4,,
23,mlbda4,lrc2,,bimaX,il5,mapsi2,,
24,mlbda2,,,mapsi1,,,,
25,mlbda4,lrc3,,il5,mogpl1,,,
26,mlbda1,lrc3,,bimaX,il3,mogpl1,,
27,mlbda1,lrc3,,complexX,il3,mogpl1,,
28,mlbda4,lrc2,,complexX,il5,mapsi1,,
29,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
30,mlbda1,lrc2,,bimaX,il5,model1,,
31,mlbda2,lrc1,,,,,,
32,mlbda3,lrc1,,il5,mapsi2,mogpl4,,
33,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
34,mlbda1,lrc1,,complex1,mapsi2,mogpl3,,
35,mlbda2,lrc4,,bima1,mapsi1,mogpl4,,
36,mlbda2,lrc1,,complex2,ilX,mapsi5,,
37,mlbda4,lrc4,,il1,mapsi4,mogpl3,,
38,mlbda1,lrc3,,il5,model1,mogpl1,,
39,mlbda1,,,il3,mapsi5,model1,,
40,mlbda2,lrc2,,bima1,mapsi1,model1,,
