num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr3,noyau1,,algav2,ares2,il5,,
2,pr4,noyau4,,algav1,il4,mlbda3,,
3,noyau4,,,dlp3,il1,mlbda3,,
4,pr2,noyau1,,archi14,dlp3,il2,,
5,pr4,noyau2,,ares3,dlp1,il4,,
6,pr4,noyau1,,il5,mlbda3,,,
7,pr3,noyau3,,algav3,archi14,ares1,,
8,pr1,noyau2,,archi14,dlp3,mlbda3,,
9,pr4,noyau4,,algav1,ares1,,,
10,pr1,noyau4,,algav2,,,,
11,pr1,noyau3,,algav3,archi12,dlp3,,
12,pr4,noyau1,,archi11,ares1,mlbda3,,
13,pr2,noyau1,,ares3,dlp3,il5,,
14,pr1,noyau1,,archi13,ares3,dlp3,,
15,pr1,noyau4,,algav3,,,,
16,,,,archi14,dlp3,mlbda2,,
17,pr4,noyau2,,dlp1,il1,mlbda3,,
18,pr3,noyau1,,algav2,dlp1,mlbda1,,
19,noyau3,,,algav3,dlp1,,,
20,pr1,noyau3,,algav2,archi12,dlp3,,
21,noyau4,,,algav1,mlbda3,,,
22,pr3,noyau4,,algav1,ares3,il4,,
23,pr3,noyau1,,ares3,dlp1,il4,,
24,pr4,noyau1,,ares3,ilX,mlbda2,,
25,pr3,noyau1,,archi14,il4,mlbda3,,
26,pr4,noyau4,,algav1,il1,mlbda3,,
27,pr4,noyau1,,algav3,dlp1,il2,,
28,pr4,noyau4,,algav1,il2,mlbda3,,
29,pr3,noyau4,,algav1,ares1,mlbda3,,
30,pr3,noyau1,,ares1,,,,
31,pr4,noyau2,,dlp2,mlbda2,,,
32,pr2,noyau1,,ares3,dlp3,il5,,
33,pr1,,,archi13,,,,
34,pr3,noyau4,,algav1,ares1,mlbda3,,
35,pr3,noyau1,,archi13,ares3,il3,,
