num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,,,,aagbX,complex1,mlbda1,,
2,mogpl1,lrc4,,il2,mapsi5,mlbda4,,
3,mogpl2,lrc4,,aagbX,mapsi2,mlbda2,,
4,mogpl2,lrc1,,complexX,il3,mapsi1,,
5,mogpl1,lrc4,,complexX,il1,mapsi5,,
6,mogpl3,lrc1,,complex1,mapsi2,mlbda1,,
7,mogpl2,lrc1,,complex2,ilX,mapsi3,,
8,lrc2,,,il5,mapsi1,mlbda4,,
9,mogpl2,lrc3,,complex1,ilX,mlbda4,,
10,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
11,mogpl3,lrc3,,il1,mlbda3,,,
12,mogpl4,lrc2,,bima1,complex1,mlbda1,,
13,mogpl1,lrc4,,il1,mapsi5,mlbda4,,
14,mogpl1,,,bima1,il4,mlbda4,,
15,mogpl1,lrc4,,il5,mapsi3,mlbda4,,
16,,,,complex2,il4,,,
17,mogpl1,lrc4,,bima1,il2,mapsi4,,
18,mogpl4,lrc1,,bima1,mapsi4,mlbda2,,
19,mogpl4,lrc1,,complexX,il5,mapsi4,,
20,,,,complex1,mapsi5,mlbda1,,
21,mogpl3,,,aagb1,mapsi2,,,
22,mogpl2,lrc2,,complex1,mlbda4,,,
23,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
24,mogpl3,lrc2,,il2,mapsi2,mlbda3,,
25,mogpl4,lrc1,,bima1,complex1,mapsi4,,
26,mogpl2,lrc1,,bimaX,complex1,mapsi1,,
27,mogpl3,,,complex2,mapsi2,mlbda2,,
28,mogpl2,lrc3,,bimaX,complex2,il3,,
29,mogpl3,lrc4,,mapsi3,,,,
30,mogpl2,lrc2,,complex2,ilX,mlbda2,,
31,mogpl2,lrc3,,complex1,ilX,mlbda1,,
32,mogpl3,lrc4,,il1,mapsi2,mlbda4,,
33,mogpl1,lrc4,,bima1,mapsi2,mlbda2,,
34,mogpl1,lrc4,,aagb1,il3,mapsi5,,
35,mogpl4,lrc4,,aagb1,il3,mapsi5,,
36,mogpl2,lrc2,,complex2,il3,mapsiX,,
37,mogpl3,lrc2,,bimaX,complex2,il3,,
38,mogpl4,lrc1,,aagb1,bima1,complex1,,
39,mogpl2,lrc4,,aagbX,mapsi3,mlbda2,,
40,mogpl3,lrc1,,complex1,mapsi4,mlbda4,,
41,mogpl4,lrc4,,bima1,mapsi4,mlbda2,,
42,mogpl4,lrc1,,complexX,il2,mapsi2,,
43,mogpl4,lrc2,,complexX,il5,mapsi3,,
44,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
45,mogpl3,lrc2,,complex1,,,,
