num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi4,bima1,,complex2,il4,mogpl1,,
2,mapsi2,bima1,,complex1,model1,mogpl1,,
3,mapsi1,bima1,,algav3,complexX,lrc1,,
4,mapsi1,bima1,,lrc2,model1,mogplX,,
5,mapsi1,bima1,,il4,model1,mogpl1,,
6,mapsi1,bima1,,il4,model1,mogpl1,,
7,mapsi1,bima1,,algav2,complexX,mogpl1,,
8,mapsi1,bima1,,algav3,lrc2,modelX,,
9,mapsi1,bima1,,algav3,lrc1,mogpl4,,
10,,,,lrc3,model1,mogpl2,,
11,,,,il5,model1,,,
12,mapsi4,bima1,,complex1,lrc2,,,
13,mapsi4,bima1,,complex2,il4,model1,,
14,mapsi1,bima1,,il3,lrc2,mogpl4,,
15,mapsi1,bima1,,il4,model1,mogpl1,,
