num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi13,ares1,noyau1,pr3,
2,model1,,,ares1,complex2,noyau4,,
3,model1,,,ares2,complex1,mapsi4,pr3,
4,model1,,,archi13,ares1,complex2,noyau2,
5,model1,,,archi12,ares2,complex1,pr3,
6,,,,ares2,complex1,dlp3,noyau4,
7,,,,ares3,noyau4,pr1,,
8,model1,,,ares2,complex2,noyau2,,
9,model1,,,archi11,ares2,complex1,pr3,
10,model1,,,archi11,complex2,noyau2,pr2,
11,model1,,,dlp3,mapsi1,noyau4,pr1,
12,model1,,,complex1,mapsi2,noyau4,pr3,
13,,,,ares2,complex1,mapsi5,pr4,
14,,,,ares2,mapsi5,pr1,,
15,model1,,,complex1,dlp3,mapsi1,pr2,
16,model1,,,archi12,complex1,dlp3,pr2,
17,model1,,,ares2,complex1,mapsi4,pr3,
18,model1,,,ares2,complex1,dlp3,mapsi5,
19,model1,,,complex1,dlp3,mapsi1,pr2,
20,model1,,,complex1,mapsi3,noyau4,pr2,
21,model1,,,ares1,complex2,dlp1,noyau2,
22,model1,,,archi11,complex1,noyau1,pr3,
23,model1,,,ares1,complex2,mapsi4,noyau4,
24,,,,ares2,complex1,dlp3,mapsi5,
25,model1,,,ares2,complex2,dlp1,noyau2,
