num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,algav2,complexX,lrc2,,
2,mapsi4,bima1,,il2,lrc1,model1,,
3,mapsi1,bima1,,,,,,
4,mapsi4,bima1,,il1,lrc2,mogpl4,,
5,mapsi1,bima1,,lrc4,modelX,mogpl1,,
6,mapsi2,bima1,,complex1,model1,mogpl1,,
7,,,,algav1,model1,,,
8,mapsi2,bima1,,complex1,lrc1,mogpl4,,
9,mapsi4,bima1,,complex2,il4,model1,,
10,mapsi1,bima1,,algav2,complexX,il4,,
11,mapsi4,bima1,,il2,lrc4,mogpl1,,
12,mapsi2,bima1,,algavX,complex2,model1,,
13,mapsi1,bima1,,il3,lrc2,model1,,
14,mapsi4,bima1,,il1,lrc4,mogpl1,,
15,mapsi1,bima1,,,,,,
