num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi12,archi11,,esa2,noyau3,signal2,,
2,vlsi12,archi11,,ares2,esa2,signal2,,
3,vlsi11,archi12,,signal2,,,,
4,vlsi11,,,ares1,esa2,noyau3,,
5,vlsi11,archi13,,mobj2,,,,
6,vlsi12,archi13,,esa1,noyau2,signal1,,
7,vlsi11,archi13,,ares1,mobj2,pr3,,
8,vlsi11,archi12,,ares1,mobj2,pr4,,
9,,,,mobj2,noyau4,signal1,,
10,,,,ares3,esa2,signal1,,
11,,,,esa1,mobj1,noyau3,,
12,vlsi12,archi14,,ares2,mobj2,signal1,,
13,vlsi11,archi12,,,,,,
14,vlsi12,archi11,,ares2,esa2,signal2,,
15,vlsi12,archi12,,ares3,signal1,,,
16,vlsi11,archi14,,ares1,mobj2,noyau1,,
17,,,,esa1,mobj1,signal1,,
18,vlsi12,archi14,,ares2,mobj1,signal1,,
19,vlsi12,archi11,,mobj2,noyau1,pr3,,
20,vlsi12,,,esa1,noyau1,signal1,,
21,vlsi12,archi14,,ares2,mobj1,signal1,,
22,,,,ares1,esa2,pr3,,
23,vlsi12,archi11,,mobj1,pr2,signal2,,
24,vlsi12,archi11,,ares2,esa2,pr4,,
25,vlsi12,archi14,,mobj2,noyau2,signal1,,
26,vlsi12,archi11,,ares2,mobj1,,,
27,vlsi12,archi14,,ares2,noyau2,signal1,,
28,vlsi11,,,noyau2,pr4,,,
29,vlsi12,archi11,,mobj1,pr2,signal2,,
30,vlsi12,archi11,,mobj1,pr2,signal2,,
31,vlsi12,archi11,,esa1,mobj1,noyau3,,
32,archi11,,,esa1,mobj1,noyau3,,
33,vlsi12,archi11,,esa1,mobj1,noyau3,,
34,vlsi12,archi11,,noyau1,pr2,signal2,,
35,vlsi12,archi11,,mobj1,pr2,signal2,,
36,vlsi12,archi11,,mobj1,pr2,signal2,,
37,vlsi12,archi11,,esa2,pr2,signal2,,
38,vlsi11,archi12,,ares1,pr2,signal2,,
39,vlsi11,,,mobj2,,,,
40,vlsi12,archi11,,ares3,esa2,noyau3,,
41,vlsi12,archi11,,mobj1,pr2,signal2,,
42,vlsi11,archi14,,ares1,noyau1,signal2,,
43,vlsi12,archi13,,esa1,mobj1,signal1,,
44,vlsi12,archi12,,ares3,pr2,signal1,,
45,vlsi12,archi13,,esa1,mobj1,signal1,,
46,vlsi12,archi12,,ares3,pr2,signal1,,
47,vlsi12,archi13,,esa1,noyau1,signal1,,
48,vlsi11,archi12,,ares1,mobj2,pr3,,
49,vlsi12,archi11,,ares3,esa2,noyau3,,
50,vlsi12,archi11,,esa2,pr2,signal2,,
