num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi11,complex1,mapsi5,noyau3,
2,model1,,,archi11,complex1,mapsi5,noyau3,
3,model1,,,ares1,complex2,noyau2,pr2,
4,model1,,,ares1,complex2,mlbdaX,pr2,
5,model1,,,complex2,mapsi5,noyau3,pr1,
6,model1,,,archi11,complex1,noyau1,pr2,
7,model1,,,ares2,complex1,mapsi5,pr3,
8,model1,,,dlp1,noyau2,,,
9,,,,archi14,ares3,mapsi4,mlbda2,
10,model1,,,archi11,complex1,mapsi1,pr3,
11,model1,,,archi12,complex1,dlp3,pr2,
12,model1,,,archi13,dlp3,mapsi1,pr1,
13,model1,,,ares1,complex2,mapsi5,noyau3,
14,model1,,,complex1,mapsi5,noyau3,pr3,
15,model1,,,ares2,complex1,mapsi4,pr3,
16,model1,,,archi11,ares1,complex2,noyau3,
17,,,,complex1,mapsi3,noyau4,pr2,
18,model1,,,archi11,complex2,noyau2,pr1,
19,model1,,,archi12,ares2,complex1,pr3,
20,model1,,,archi13,complex1,mapsi1,pr3,
21,model1,,,ares1,complex2,mapsi5,noyau3,
22,,,,archi14,ares2,complex1,dlp3,
23,model1,,,archi11,ares2,complex1,pr3,
24,model1,,,archi13,ares1,noyau2,,
25,model1,,,complex2,mapsi5,noyau3,pr1,
