num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il4,mogpl4,,,
2,mapsi1,bima1,,model1,mogpl1,,,
3,mapsi2,bima1,,complex1,,,,
4,bima1,,,il2,lrc2,,,
5,mapsi1,bima1,,algav2,complexX,il4,,
6,bima1,,,complex2,il3,lrc2,,
7,mapsi2,bima1,,complex1,lrc1,mogpl4,,
8,mapsi4,bima1,,complex2,il4,model1,,
9,mapsi4,bima1,,il1,lrc2,mogpl4,,
10,mapsi1,bima1,,il3,lrc2,model1,,
11,mapsi1,bima1,,il4,model1,mogpl1,,
12,mapsi5,,,complex2,il3,mogpl1,,
13,mapsi1,bima1,,algav2,il4,mogpl1,,
14,,,,complex2,il4,,,
15,mapsi4,bima1,,complex2,il4,model1,,
