num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi5,aagb1,il3,,,,
2,maths4m0621,mapsi3,aagb1,bimaX,mogpl4,,,
3,,,,lrc3,mogpl3,,,
4,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
5,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
6,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
7,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
8,maths4m0621,mapsi2,aagb1,il5,,,,
9,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
10,maths4m0621,mapsi4,aagb1,bima1,lrc4,,,
11,maths4m0621,mapsi2,aagb1,il5,mogpl4,,,
12,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
13,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
14,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
15,maths4m0621,aagb1,,il3,mogpl2,,,
16,maths4m0621,mapsi5,aagb1,,,,,
17,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
18,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
19,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
20,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
21,maths4m0621,mapsi4,aagb1,complex2,il5,,,
22,maths4m0621,mapsi4,aagb1,il5,mlbdaX,,,
23,maths4m0621,,,mlbda3,mogpl2,,,
24,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
25,maths4m0621,aagb1,,lrc3,,,,
