num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr3,noyau1,,ares3,dlp1,mlbda2,,
2,,,,mlbda4,,,,
3,pr3,noyau4,,algav1,ares1,mlbda3,,
4,pr4,noyau1,,dlp1,il2,mlbda3,,
5,pr4,noyau2,,algav2,dlp1,il2,,
6,pr1,noyau1,,archi14,dlp3,mlbda3,,
7,pr2,noyau2,,archi14,ares1,dlp3,,
8,pr3,noyau4,,ares3,ilX,mlbda2,,
9,pr3,noyau4,,algav1,il4,mlbda3,,
10,pr3,noyau2,,dlp1,il4,mlbda3,,
11,pr1,noyau1,,,,,,
12,pr4,noyau1,,ares3,dlp1,il4,,
13,pr4,noyau4,,,,,,
14,pr3,noyau2,,algav2,ares2,il5,,
15,pr3,noyau4,,ares3,ilX,mlbda2,,
16,pr3,noyau3,,algav1,ares1,dlp2,,
17,noyau2,,,algav2,ares2,il5,,
18,pr3,noyau2,,archi14,il3,mlbda3,,
19,pr1,noyau2,,archi13,ares3,dlp3,,
20,pr3,noyau3,,algav2,archi12,il1,,
21,noyau4,,,dlp3,il4,,,
22,noyau2,,,ares3,il4,,,
23,pr3,noyau2,,ares3,dlp1,il4,,
24,pr1,noyau3,,algav2,archi12,dlp3,,
25,pr3,noyau1,,ares1,dlp1,mlbda3,,
26,pr2,noyau2,,archi14,dlp3,il1,,
27,noyau1,,,il4,mlbda3,,,
28,pr3,noyau1,,ares3,dlp2,mlbda2,,
29,pr3,noyau1,,dlp1,il4,mlbda3,,
30,,,,archi14,ares1,,,
31,pr3,noyau1,,ares3,dlp1,il4,,
32,noyau2,,,ares1,dlp2,mlbda4,,
33,pr4,noyau2,,algav2,ares2,il5,,
34,pr2,noyau4,,algav3,dlp3,,,
35,pr2,noyau1,,ares3,dlp3,il5,,
