num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl1,lrc4,,il1,mapsi5,,,
2,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
3,mogpl3,lrc1,,complexX,il2,mapsi3,,
4,lrc1,,,complex1,mapsi1,,,
5,mogpl1,lrc4,,aagb1,il3,mapsi5,,
6,mogpl4,lrc4,,aagb1,bima1,mapsi2,,
7,mogpl4,lrc2,,complex1,mapsi5,mlbda1,,
8,mogpl1,lrc4,,bima1,il1,mapsi4,,
9,mogpl2,lrc4,,aagb1,mapsi4,mlbdaX,,
10,mogpl1,lrc4,,bima1,mapsi4,mlbda4,,
11,mogpl2,lrc2,,aagb1,mapsi3,mlbdaX,,
12,mogpl1,lrc4,,bima1,il1,mlbda4,,
13,mogpl2,lrc1,,bimaX,complex1,mapsi1,,
14,mogpl4,lrc1,,bima1,complex1,mlbda1,,
15,mogpl1,lrc3,,complexX,il5,mlbda3,,
16,mogpl3,lrc1,,complex2,ilX,mapsi2,,
17,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
18,mogpl4,lrc4,,il1,mapsi5,,,
19,mogpl3,lrc1,,complex2,il3,mapsiX,,
20,mogpl1,lrc3,,bimaX,complex2,il3,,
21,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
22,mogpl2,lrc1,,complex2,ilX,mapsi3,,
23,lrc1,,,complex1,mapsi5,mlbda4,,
24,mogpl1,lrc4,,il5,mapsi1,mlbda4,,
25,mogpl2,lrc1,,complex1,mapsi4,mlbda1,,
26,mogpl3,lrc1,,complex1,mapsi4,mlbda4,,
27,mogpl2,lrc1,,complex1,mapsi4,mlbda1,,
28,mogpl2,,,complexX,il2,mlbda4,,
29,mogpl4,lrc1,,bima1,complex1,mlbda1,,
30,lrc2,,,bimaX,il1,mapsi5,,
31,mogpl2,lrc1,,complex1,mapsi4,mlbda1,,
32,,,,complex2,il5,mlbdaX,,
33,mogpl4,lrc4,,il5,mapsi3,mlbda1,,
34,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
35,mogpl3,lrc2,,aagbX,mapsi2,mlbda2,,
36,mogpl3,lrc2,,complex1,mapsi2,mlbda1,,
37,mogpl4,lrc1,,bima1,complex1,mapsi2,,
38,mogpl3,lrc2,,complex1,ilX,mapsi4,,
39,mogpl1,,,bima1,complex1,mapsi2,,
40,mogpl1,lrc3,,complex2,ilX,mlbda2,,
41,mogpl4,lrc2,,complexX,il5,mapsi2,,
42,mogpl3,lrc3,,complex2,ilX,mlbda2,,
43,mogpl2,lrc1,,complex2,ilX,mapsi2,,
44,mogpl2,lrc2,,il3,mapsi1,,,
45,mogpl2,lrc2,,complex1,mapsi2,mlbda1,,
