num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel2,ares2,,mogpl3,noyau2,pr4,,
2,rtel1,ares2,,noyau4,pr1,signal2,,
3,rtel1,ares2,,complex1,noyau4,pr4,,
4,rtel2,,,,,,,
5,rtel2,ares3,,archi11,mogpl4,noyau3,,
6,rtel2,ares3,,mogpl3,noyau1,pr4,,
7,rtel1,ares2,,archi12,pr1,signal2,,
8,rtel1,ares1,,mogpl2,noyau3,signal2,,
9,rtel1,ares2,,noyau4,pr1,signal2,,
10,rtel2,ares3,,mogpl2,pr2,signal1,,
11,rtel2,ares3,,archi11,mogpl4,noyau3,,
12,rtel2,ares2,,archi11,noyau2,signal2,,
13,rtel1,ares2,,complex1,mogpl2,pr4,,
14,rtel2,ares3,,mogpl4,noyau4,pr2,,
15,rtel1,ares2,,archi14,pr1,signal2,,
16,rtel1,ares2,,,,,,
17,rtel1,ares2,,complex1,pr4,signalX,,
18,rtel1,ares1,,archi12,pr2,signal2,,
19,rtel1,ares1,,mogpl3,pr2,signal2,,
20,rtel2,ares2,,complexX,mogpl3,signal2,,
21,rtel2,ares2,,archi11,noyau1,pr4,,
22,rtel1,ares2,,archi12,pr1,signal2,,
23,rtel2,ares2,,mogpl2,noyau2,signal1,,
24,rtel2,,,mogpl2,signal2,,,
25,,,,archi11,noyau1,signal2,,
26,rtel2,ares3,,archi14,pr2,signal1,,
27,ares1,,,,,,,
28,rtel2,ares3,,archi14,noyau3,signal1,,
29,rtel1,ares3,,archi13,mogpl4,pr1,,
30,rtel1,ares2,,complex1,mogpl3,pr4,,
31,rtel2,ares3,,archi12,pr2,signal1,,
32,,,,noyau4,pr1,,,
33,ares1,,,signal1,,,,
34,rtel1,ares2,,complex1,mogpl3,noyau2,,
35,,,,noyau4,pr2,,,
36,rtel2,ares2,,archi14,noyau1,signal1,,
37,,,,mogpl2,,,,
38,rtel2,ares3,,archi11,mogpl4,noyau3,,
39,rtel1,ares2,,complex1,noyau1,pr4,,
40,rtel2,ares3,,archi11,mogpl4,pr2,,
41,rtel1,ares3,,archi12,mogpl4,pr1,,
42,rtel1,ares3,,archi12,noyau3,pr1,,
43,rtel1,ares3,,archi12,noyau3,pr1,,
44,rtel1,ares1,,archi12,noyau3,pr4,,
45,rtel1,ares1,,noyau4,pr2,signal2,,
46,rtel2,ares3,,archi11,noyau1,pr2,,
47,rtel2,ares3,,archi11,noyau3,pr4,,
48,rtel2,ares2,,mogpl2,noyau2,signal1,,
49,rtel2,ares3,,archi14,mogpl1,signal1,,
50,rtel1,ares2,,archi12,complex1,mogpl1,,
