num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il3,lrc2,mogpl4,,
2,mapsi2,bima1,,il1,lrc2,mogpl4,,
3,mapsi4,bima1,,il2,lrc4,mogpl1,,
4,bima1,,,il4,model1,mogpl1,,
5,mapsi4,bima1,,complex2,il4,model1,,
6,mapsi1,bima1,,il4,model1,mogpl1,,
7,mapsi1,,,algavX,model1,mogpl1,,
8,mapsi1,bima1,,lrc2,modelX,mogpl4,,
9,mapsi1,bima1,,lrcX,model1,mogpl1,,
10,mapsi1,bima1,,algav3,lrc2,mogpl4,,
11,mapsi2,bima1,,il2,model1,mogpl1,,
12,,,,complex2,il3,mogpl1,,
13,mapsi1,bima1,,il4,model1,mogpl1,,
14,mapsi4,bima1,,complex2,il4,mogpl1,,
15,mapsi1,bima1,,il4,model1,mogpl1,,
