num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel1,ares1,,noyau4,pr2,signal2,,
2,rtel2,ares3,,archi12,pr2,signal1,,
3,rtel1,ares1,,noyau4,pr2,signal2,,
4,rtel2,ares2,,archi12,mogpl1,signal2,,
5,rtel1,ares1,,archi12,mogpl4,pr2,,
6,rtel2,ares2,,mogpl2,noyau2,signal1,,
7,,,,mogpl4,prX,,,
8,rtel2,ares2,,archi11,noyau1,signal2,,
9,rtel2,ares3,,mogpl3,noyau3,pr4,,
10,rtel1,ares2,,archi14,pr1,signal2,,
11,rtel2,ares3,,archi12,pr2,signal1,,
12,rtel2,ares2,,archi11,complexX,signal2,,
13,rtel1,ares1,,noyau2,pr2,signal2,,
14,rtel2,ares3,,mogpl3,noyau2,pr4,,
15,rtel1,ares1,,noyau4,pr2,signal2,,
16,rtel2,,,archi12,signal1,,,
17,rtel2,ares3,,mogpl3,pr2,signal1,,
18,rtel1,ares3,,archi13,mogpl4,pr1,,
19,rtel2,ares2,,mogpl2,noyau2,pr4,,
20,rtel1,ares2,,complex1,mogpl2,signalX,,
21,rtel1,ares2,,noyau2,pr1,signal2,,
22,rtel1,ares1,,mogpl2,noyau3,signal2,,
23,rtel2,ares3,,archi14,pr2,signal1,,
24,rtel2,ares3,,mogpl3,noyau3,signal1,,
25,rtel1,ares3,,mogpl3,noyau3,pr1,,
26,rtel2,ares3,,noyau1,,,,
27,rtel1,ares1,,noyau4,pr2,signal2,,
28,rtel1,ares1,,mogpl3,pr2,signal2,,
29,rtel2,ares2,,mogpl2,noyau1,signal1,,
30,rtel2,,,mogpl2,signal1,,,
31,rtel1,ares2,,noyau1,pr1,signal2,,
32,rtel2,ares3,,archi12,pr2,signal1,,
33,rtel1,ares2,,complex1,noyau4,pr4,,
34,rtel1,ares2,,archi14,pr1,signal2,,
35,rtel1,ares1,,mogpl3,noyau3,pr4,,
36,rtel1,ares1,,noyau4,pr2,signal2,,
37,rtel1,ares1,,noyau4,pr2,signal2,,
38,rtel2,ares2,,archi12,mogpl1,signal1,,
39,rtel1,ares2,,mogpl3,pr1,signal2,,
40,rtel1,ares3,,archi13,mogpl4,pr1,,
41,rtel1,ares2,,noyau1,pr1,signal2,,
42,rtel2,ares2,,archi11,mogpl4,noyau1,,
43,rtel2,ares3,,noyau4,pr2,signal1,,
44,,,,mogpl3,noyau3,signal1,,
45,rtel2,ares3,,mogpl2,noyau2,signal1,,
46,rtel1,ares2,,noyau2,pr1,signal2,,
47,rtel1,ares1,,mogpl2,pr2,signal2,,
48,rtel2,ares3,,archi14,noyau2,pr3,,
49,ares1,,,archi11,,,,
50,rtel2,ares3,,mogpl2,pr2,signal1,,
