num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il3,model1,mogpl1,,
2,mapsi2,bima1,,complex2,il4,model1,,
3,mapsi1,bima1,,il3,lrc2,mogpl4,,
4,mapsi1,bima1,,algavX,model1,mogpl1,,
5,mapsi1,bima1,,il3,lrc4,mogpl1,,
6,,,,il5,lrc3,,,
7,mapsi1,bima1,,complex1,ilX,lrc1,,
8,mapsi2,,,il1,lrc2,model1,,
9,mapsi1,bima1,,algav3,complexX,lrc2,,
10,bima1,,,il4,model1,mogpl1,,
11,,,,il2,model1,mogpl2,,
12,mapsi1,bima1,,il3,lrc2,model1,,
13,mapsi4,bima1,,complex2,il4,,,
14,mapsi4,bima1,,complex2,il4,mogpl1,,
15,mapsi1,bima1,,,,,,
