num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,noyau1,,,archi11,ares1,mlbda4,,
2,pr2,noyau2,,algav2,dlp3,il5,,
3,pr4,noyau1,,ares3,dlp1,il4,,
4,noyau4,,,algav2,dlp3,mlbda2,,
5,pr4,noyau2,,dlp2,il1,mlbda3,,
6,pr2,noyau1,,archi14,dlp3,il2,,
7,pr1,noyau2,,mlbda1,,,,
8,pr3,noyau1,,archi14,ares2,il3,,
9,pr4,noyau4,,algav1,il4,mlbda3,,
10,pr1,noyau4,,algav2,,,,
11,pr4,noyau1,,ares3,ilX,mlbda2,,
12,pr4,noyau2,,dlp2,il4,mlbda3,,
13,pr3,noyau1,,algav3,ares2,il5,,
14,pr4,noyau2,,ares3,dlp1,il4,,
15,noyau4,,,algav1,ares3,il4,,
16,,,,algav2,mlbda2,,,
17,pr4,noyau1,,dlp2,il4,mlbda1,,
18,noyau1,,,,,,,
19,pr4,noyau1,,dlp1,il2,mlbda3,,
20,pr3,noyau2,,archi14,ares2,il3,,
21,pr3,noyau3,,il1,,,,
22,noyau2,,,ares3,mlbda2,,,
23,pr3,noyau1,,archi14,il2,mlbda3,,
24,pr3,noyau1,,archi11,ares3,mlbda2,,
25,pr2,noyau1,,archi14,dlp3,il1,,
26,pr3,noyau1,,ares1,dlp1,mlbda3,,
27,pr1,,,archi14,dlp3,,,
28,pr1,noyau1,,archi13,ares3,dlp3,,
29,pr3,noyau4,,algav1,il4,mlbda3,,
30,noyau4,,,algav1,ares1,mlbda3,,
31,pr3,noyau4,,aresX,il2,mlbda3,,
32,pr1,noyau4,,,,,,
33,pr4,noyau1,,archi11,il4,mlbda1,,
34,pr3,noyau4,,ares1,ilX,mlbda3,,
35,pr3,noyau1,,archi14,il3,mlbda3,,
