num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi12,archi14,,ares2,mobj2,signal1,,
2,vlsi12,archi13,,esa2,mobj2,signal1,,
3,vlsi12,archi13,,esa1,noyau1,signal1,,
4,,,,esa2,mobj2,noyau3,,
5,vlsi12,archi14,,mobj2,noyau2,signal1,,
6,vlsi11,,,esa2,mobj2,,,
7,vlsi12,archi11,,noyau1,pr2,signal2,,
8,,,,mobj2,noyau4,signal1,,
9,vlsi12,archi11,,ares2,esa2,signal2,,
10,,,,esa1,mobj1,pr2,,
11,vlsi12,archi14,,mobj2,noyau3,signal1,,
12,,,,esa1,mobj1,signal1,,
13,vlsi12,archi11,,esa1,noyau1,pr4,,
14,vlsi12,,,mobj2,signal1,,,
15,vlsi12,archi14,,ares2,noyau1,signal1,,
16,vlsi11,archi12,,ares2,pr1,signal2,,
17,vlsi11,archi13,,ares3,esa2,pr1,,
18,vlsi12,archi14,,ares2,mobj2,signal1,,
19,vlsi12,archi11,,ares3,,,,
20,vlsi11,archi14,,ares1,mobj2,noyau3,,
21,vlsi12,,,esa1,pr2,signal1,,
22,vlsi12,archi14,,ares2,noyau1,signal2,,
23,vlsi12,archi11,,ares2,esa2,mobj2,,
24,,,,ares1,signal1,,,
25,vlsi12,archi14,,ares2,noyau1,signal1,,
26,vlsi12,archi11,,esa1,mobj1,noyau3,,
27,vlsi12,archi11,,ares3,esa2,noyau3,,
28,vlsi11,archi14,,ares1,mobj2,noyau2,,
29,vlsi12,archi11,,esa2,pr2,signal2,,
30,,,,ares1,esa2,mobj2,,
31,vlsi12,archi14,,mobj1,noyau3,signal1,,
32,vlsi12,archi11,,esa1,mobj1,pr3,,
33,vlsi11,,,mobj2,,,,
34,archi14,,,ares1,noyau2,signal1,,
35,vlsi12,archi11,,mobj1,noyau3,signal2,,
36,vlsi12,archi11,,mobj1,pr2,signal2,,
37,vlsi12,archi14,,mobj2,noyau3,signal1,,
38,,,,esa1,mobj1,,,
39,vlsi12,archi12,,esa1,noyau3,signal1,,
40,vlsi12,archi13,,esa1,mobj1,signal1,,
41,vlsi12,archi13,,esa1,noyau1,signal1,,
42,,,,esa1,mobj1,signal1,,
43,vlsi12,archi11,,esa1,mobj1,pr3,,
44,vlsi12,archi11,,mobj1,pr2,signal2,,
45,archi11,,,noyau1,pr1,,,
46,vlsi12,,,mobj1,signal2,,,
47,vlsi12,archi11,,esa1,mobj1,noyau3,,
48,vlsi12,archi13,,esa1,mobj1,signal1,,
49,,,,esa1,noyau4,signal1,,
50,vlsi11,archi14,,mobj1,noyau3,signal2,,
