num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel1,ares1,,mogpl2,noyau3,pr4,,
2,rtel2,ares3,,archi12,mogpl4,noyau3,,
3,rtel1,ares2,,archi12,complex1,pr3,,
4,rtel2,ares3,,archi13,noyau2,signal1,,
5,rtel1,ares1,,mogpl4,noyau4,pr2,,
6,rtel1,ares2,,noyau2,pr1,signal2,,
7,rtel1,ares1,,noyau2,pr2,signal2,,
8,rtel2,ares2,,archi12,mogpl1,signal1,,
9,ares2,,,noyau2,,,,
10,rtel2,ares2,,archi11,noyau1,signal2,,
11,rtel1,ares2,,archi12,mogpl4,pr1,,
12,rtel2,,,archi11,noyau3,,,
13,,,,archi11,noyau2,signal2,,
14,rtel2,ares2,,mogpl2,noyau2,signal2,,
15,,,,archi11,mogpl1,,,
16,rtel1,ares1,,mogpl3,pr2,signal2,,
17,rtel1,ares2,,mogpl3,noyau2,pr4,,
18,rtel1,ares3,,archi13,noyau1,pr1,,
19,rtel1,ares3,,archi14,noyau3,pr1,,
20,,,,pr4,,,,
21,rtel1,ares1,,mogpl2,noyau3,signal2,,
22,rtel2,ares2,,archi11,noyau2,signal2,,
23,rtel2,ares3,,archi12,pr2,signal1,,
24,rtel1,ares1,,mogpl3,pr2,signal2,,
25,rtel1,ares3,,mogpl4,noyau4,pr1,,
26,rtel2,ares2,,archi14,noyau2,signal1,,
27,rtel1,ares1,,mogpl2,noyau3,signal2,,
28,rtel2,ares3,,mogpl2,noyau3,signal1,,
29,rtel1,ares3,,mogpl4,noyau4,pr2,,
30,rtel2,ares2,,archi12,mogpl1,signal1,,
31,rtel1,ares2,,archi14,complex1,noyau2,,
32,ares3,,,mogpl3,noyau3,,,
33,rtel2,ares3,,archi12,pr2,signal1,,
34,rtel2,ares2,,archi14,noyau1,signal1,,
35,rtel1,ares1,,mogpl3,pr2,signal2,,
36,rtel1,ares1,,noyau4,pr2,signal2,,
37,rtel2,ares2,,archi12,mogpl1,signal2,,
38,rtel1,ares1,,mogpl3,pr2,signal2,,
39,rtel2,ares3,,archi12,pr2,signal1,,
40,rtel1,ares3,,mogpl3,noyau2,pr4,,
41,rtel2,ares3,,archi11,mogpl4,noyau3,,
42,rtel1,ares3,,mogpl4,noyau4,pr2,,
43,ares3,,,noyau4,,,,
44,rtel2,,,,,,,
45,rtel2,ares3,,archi11,mogpl4,noyau3,,
46,rtel2,ares3,,mogpl2,noyau3,signal1,,
47,rtel1,ares2,,complex1,mogpl4,noyau4,,
48,rtel1,ares2,,noyau4,pr1,signal2,,
49,rtel2,,,mogpl2,signal2,,,
50,rtel2,ares3,,noyau4,pr2,signal1,,
