num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp2,algav2,,lrc3,mlbda1,pr3,,
2,dlp3,algav3,,il5,lrc3,mlbda1,,
3,dlp2,algav2,,lrc3,mlbda4,pr1,,
4,dlp1,algav3,,il1,lrc3,pr4,,
5,dlp1,algav1,,il1,mlbda3,pr3,,
6,dlp3,algav2,,lrc3,,,,
7,,,,lrc2,mlbda4,,,
8,dlp3,algav3,,lrc3,mlbda1,pr1,,
9,dlp2,algav1,,il2,lrc4,pr3,,
10,dlp2,algav3,,il1,lrc3,pr3,,
11,dlp2,,,il1,lrc4,noyau2,,
12,dlp2,algav3,,il2,noyau3,pr4,,
13,dlp1,algav2,,lrcX,noyau1,pr4,,
14,dlp3,algav2,,il2,lrc3,noyau4,,
15,dlp3,algav3,,archi12,il2,lrc1,,
16,dlp2,,,,,,,
17,dlp2,algav3,,mlbda2,noyau1,pr3,,
18,algav1,,,il5,,,,
19,dlp3,algav3,,lrc3,mlbda1,noyau4,,
20,dlp2,algav2,,il1,noyau3,pr3,,
21,dlp2,algav2,,noyau1,,,,
22,dlp3,algav1,,il4,mlbda3,noyau4,,
23,algav1,,,mogpl3,,,,
24,dlp2,algav1,,lrc4,mlbda4,,,
25,dlp3,,,noyau4,,,,
26,dlp1,algav2,,mogpl4,noyau2,pr2,,
27,dlp3,algav3,,lrc3,mlbda2,noyau4,,
28,dlp1,algav1,,il4,mlbda3,mogpl1,,
29,dlp1,algav1,,il1,mogpl4,pr2,,
30,dlp1,,,lrc3,mlbda4,pr1,,
31,dlp1,algav2,,lrc3,mlbda2,pr4,,
32,dlp2,algav3,,lrc3,mlbda2,pr4,,
33,,,,il4,mogpl3,,,
34,dlp3,algav3,,il5,lrc2,mlbda1,,
35,dlp1,algav1,,il4,mlbda1,pr3,,
36,dlp1,algav3,,mlbda2,noyau2,pr3,,
37,dlp3,,,il5,lrc3,mlbda3,,
38,,,,il4,mlbda3,mogpl1,,
39,dlp1,algav2,,il2,lrc3,mogpl1,,
40,dlp3,algav2,,il2,lrc3,noyau4,,
41,dlp1,algav3,,lrc3,mogpl4,pr1,,
42,dlp1,,,il1,mlbda3,pr4,,
43,dlp1,algav3,,il1,lrc3,pr3,,
44,dlp1,algav2,,il1,lrc3,pr3,,
45,,,,il4,noyau4,,,
46,dlp1,algav1,,mlbda1,mogpl4,pr1,,
47,dlp1,algav2,,lrc3,mogpl4,pr1,,
48,dlp1,algav1,,,,,,
49,dlp1,algav1,,pr1,,,,
50,dlp1,algav1,,lrc4,mlbda2,pr3,,
51,dlp1,algav1,,il4,mlbda3,pr3,,
52,dlp1,algav1,,il2,lrc4,mlbda4,,
53,dlp1,algav2,,mlbda2,mogpl4,noyau2,,
54,dlp3,algav3,,lrc3,noyau4,pr1,,
55,dlp3,algav2,,il5,lrc3,mlbda1,,
