num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp1,algav2,,il1,lrc3,pr3,,
2,dlp2,algav3,,il1,lrc3,pr3,,
3,dlp1,algav1,,,,,,
4,dlp2,,,il2,mlbda4,noyau2,,
5,dlp3,algav2,,mlbda1,noyau4,pr1,,
6,dlp3,algav1,,il2,lrc1,mlbda3,,
7,dlp2,algav3,,il1,lrc3,mlbda4,,
8,,,,il5,mlbda1,pr4,,
9,dlp1,algav3,,il1,mogpl4,pr2,,
10,dlp2,algav2,,il4,mlbda1,pr3,,
11,dlp2,algav2,,il2,lrc3,mlbda4,,
12,dlp2,algav3,,il1,mlbda4,noyau2,,
13,dlp1,algav1,,lrc4,mlbda2,mogpl1,,
14,dlp1,algav2,,lrc3,mlbda2,pr3,,
15,dlp2,algav1,,il2,lrc4,mogpl1,,
16,dlp1,algav1,,complex1,lrc2,mlbda4,,
17,dlp1,,,lrc3,,,,
18,algav3,,,,,,,
19,dlp3,,,lrc3,,,,
20,dlp2,algav2,,mlbda2,mogpl4,noyau2,,
21,dlp3,algav2,,il1,lrc3,noyau4,,
22,dlp2,algav3,,il4,noyau2,pr4,,
23,algav2,,,il5,,,,
24,dlp2,algav2,,il1,lrc3,pr3,,
25,dlp2,algav2,,mogpl4,pr1,,,
26,dlp3,algav1,,il2,noyau3,,,
27,dlp2,algav2,,il2,lrc3,mlbda4,,
28,dlp3,algav1,,lrc1,mlbda2,,,
29,dlp3,algav3,,complexX,il4,mlbda1,,
30,dlp3,algav3,,il5,lrc3,mlbda1,,
31,dlp3,algav3,,il5,lrc3,mlbda1,,
32,dlp3,algav2,,lrc3,noyau4,,,
33,algav1,,,lrc4,pr1,,,
34,dlp1,algav3,,il1,mogpl4,pr2,,
35,dlp3,algav1,,il2,mlbda3,noyau4,,
36,dlp2,algav2,,il4,mlbda1,mogpl1,,
37,dlp1,algav2,,il1,mogpl4,pr2,,
38,dlp1,algav1,,il2,lrc1,mlbda3,,
39,dlp2,algav3,,lrc3,mogpl4,pr1,,
40,dlp1,algav1,,lrc4,mogpl4,pr1,,
41,,,,lrc3,mlbda2,pr4,,
42,dlp1,algav3,,il1,lrc3,mogpl1,,
43,dlp1,algav3,,il1,lrc3,mogpl1,,
44,algav1,,,il2,lrc2,mlbda3,,
45,dlp2,algav1,,il4,mlbda1,pr3,,
46,dlp1,algav3,,il1,lrc3,pr4,,
47,dlp3,algav1,,complex1,mlbda1,noyau4,,
48,dlp1,algav1,,il4,mlbda1,pr4,,
49,dlp1,,,,,,,
50,dlp1,algav1,,mlbda1,mogpl4,pr1,,
51,dlp3,algav3,,il1,lrc3,noyau4,,
52,dlp3,algav2,,il5,noyau2,pr2,,
53,dlp3,algav1,,il1,lrc2,mlbda3,,
54,dlp3,algav2,,lrc3,noyau4,pr1,,
55,,,,lrc3,mlbda2,pr4,,
