num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,,,,complex2,il5,,,
2,mogpl4,lrc2,,aagb1,bimaX,mapsi4,,
3,lrc2,,,aagb1,complex1,mapsi5,,
4,mogpl4,lrc2,,bima1,complex1,mapsi1,,
5,mogpl3,lrc4,,il2,mapsi4,mlbda4,,
6,mogpl1,lrc4,,bimaX,il1,mapsi2,,
7,mogpl1,lrc4,,aagb1,il5,mapsi2,,
8,lrc4,,,bima1,mapsi1,mlbda2,,
9,mogpl1,lrc3,,complex2,il3,mapsiX,,
10,lrc1,,,complex1,mapsi5,mlbda4,,
11,mogpl1,lrc3,,aagb1,il3,mlbdaX,,
12,mogpl2,lrc4,,aagbX,mapsi1,mlbda2,,
13,mogpl4,lrc4,,bima1,mapsi4,mlbda2,,
14,mogpl1,,,complex2,il5,mapsi4,,
15,mogpl3,lrc1,,complex2,mapsi2,mlbda2,,
16,mogpl2,lrc3,,complex2,ilX,mlbda2,,
17,mogpl4,lrc2,,bima1,complex1,mlbda1,,
18,mogpl1,lrc4,,aagb1,il3,mapsi5,,
19,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
20,mogpl4,lrc2,,aagb1,complex1,mapsi5,,
21,mogpl3,lrc2,,complex1,mapsi3,mlbda1,,
22,mogpl2,lrc2,,complex1,mapsi3,mlbda4,,
23,mogpl1,lrc4,,bima1,mapsi2,mlbda2,,
24,mogpl2,,,il4,mapsi4,mlbda3,,
25,mogpl4,lrc1,,bima1,complex1,mlbda1,,
26,mogpl2,lrc2,,complex2,mapsi3,mlbda2,,
27,mogpl4,lrc1,,bima1,il1,mlbda3,,
28,mogpl3,lrc2,,complex1,ilX,mapsi3,,
29,mogpl1,lrc4,,bimaX,mlbda2,,,
30,mogpl4,lrc2,,bima1,mapsi2,mlbda3,,
31,mogpl3,lrc2,,complex2,ilX,mapsi4,,
32,mogpl3,lrc2,,bimaX,complex1,mapsi1,,
33,mogpl2,lrc2,,bimaX,il3,mapsi1,,
34,mogpl2,lrc1,,complex2,mapsi3,mlbda2,,
35,mogpl1,lrc4,,bima1,il2,mlbda4,,
36,mogpl4,lrc1,,bima1,il2,mapsi2,,
37,mogpl3,lrc2,,mapsi2,mlbda3,,,
38,mogpl4,lrc2,,bima1,complex1,mlbda1,,
39,mogpl1,lrc4,,bima1,il1,mapsi4,,
40,mogpl3,lrc1,,complex1,mapsi2,mlbda1,,
41,mogpl3,lrc2,,il3,mapsi1,mlbda4,,
42,mogpl4,lrc2,,bima1,complex1,mapsi2,,
43,mogpl2,lrc2,,complex1,mapsi4,mlbda4,,
44,mogpl1,lrc4,,il3,mapsi5,mlbda1,,
45,,,,bimaX,complex1,,,
