num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp1,algav2,,il2,lrc3,pr3,,
2,dlp3,algav3,,lrc3,mlbda2,noyau4,,
3,dlp1,,,lrc3,pr1,,,
4,dlp1,algav1,,il2,lrc2,mlbda4,,
5,dlp2,algav1,,il4,mlbda3,pr4,,
6,dlp2,algav1,,il4,mlbda3,pr4,,
7,dlp1,algav2,,il2,lrc3,pr4,,
8,dlp1,algav1,,il2,mlbda3,pr4,,
9,dlp2,algav2,,il2,lrc3,pr4,,
10,dlp1,algav1,,il4,mlbda3,pr4,,
11,dlp1,algav2,,il1,lrc3,mlbda4,,
12,dlp2,algav3,,mlbda2,noyau1,pr3,,
13,dlp2,algav2,,il2,lrc1,mlbda4,,
14,,,,mlbda2,,,,
15,dlp1,algav1,,il2,mlbda3,pr4,,
16,dlp3,algav2,,,,,,
17,algav1,,,,,,,
18,dlp3,algav2,,il5,lrc2,mlbda1,,
19,dlp2,algav1,,il1,lrc4,mlbda4,,
20,dlp1,,,mlbda3,pr1,,,
21,dlp3,algav2,,lrc3,noyau4,pr1,,
22,dlp3,algav3,,il1,lrc3,noyau4,,
23,dlp1,algav1,,il4,mlbda3,pr4,,
24,dlp1,algav1,,il1,mlbda3,mogpl1,,
25,dlp1,algav3,,il2,lrc2,mlbda4,,
26,dlp2,algav3,,il4,mlbda1,noyau1,,
27,dlp1,algav3,,il2,lrc3,mlbda4,,
28,dlp1,algav1,,il4,mlbda3,mogpl1,,
29,dlp2,algav3,,lrc3,mlbda2,mogpl1,,
30,dlp3,algav3,,il5,mlbda1,noyau1,,
31,dlp1,algav2,,il4,mlbda1,pr3,,
32,,,,lrc4,noyau4,,,
33,dlp2,algav2,,il2,lrc3,pr3,,
34,dlp1,algav1,,il2,mlbda3,pr4,,
35,dlp3,algav1,,archi14,complex1,mlbda1,,
36,dlp1,algav1,,il4,mlbda1,pr4,,
37,dlp1,algav3,,mlbda2,noyau1,pr3,,
38,dlp1,algav2,,il1,mlbda4,noyau1,,
39,dlp2,algav3,,il2,lrc3,pr3,,
40,dlp2,algav1,,complex2,noyau3,pr1,,
41,dlp2,algav3,,il2,lrc3,pr3,,
42,dlp3,algav1,,il4,mlbda1,noyau4,,
43,dlp2,algav1,,il2,lrc4,pr3,,
44,dlp2,algav2,,lrc3,mlbda2,pr4,,
45,dlp1,algav3,,lrc3,mlbda4,pr1,,
46,dlp1,algav1,,il2,mlbda3,pr4,,
47,dlp3,algav1,,il1,mlbda3,noyau4,,
48,dlp1,algav1,,il1,lrc4,mogpl1,,
49,dlp2,algav1,,il2,lrc4,pr3,,
50,dlp2,algav3,,il2,lrc2,mlbda4,,
51,dlp3,algav3,,il5,mlbda1,noyau1,,
52,,,,il4,mlbda3,pr4,,
53,dlp3,algav2,,lrc3,mlbda2,noyau4,,
54,dlp1,,,il4,mlbda3,pr4,,
55,dlp3,algav2,,lrc3,noyau4,pr1,,
