num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi2,bima1,,complex1,model1,mogpl1,,
2,mapsi1,bima1,,algav2,lrc1,mogpl4,,
3,mapsi4,bima1,,il1,lrc2,model1,,
4,mapsi4,bima1,,complex2,il4,mogpl1,,
5,mapsi4,bima1,,complex2,il4,mogpl1,,
6,mapsi1,bima1,,il3,model1,mogpl1,,
7,mapsi2,bima1,,complex1,model1,mogpl1,,
8,mapsi4,bima1,,complex2,il4,mogpl1,,
9,mapsi4,bima1,,il2,lrc4,mogpl4,,
10,mapsi1,bima1,,,,,,
11,mapsi2,bima1,,il1,mogpl4,,,
12,mapsi2,bima1,,il2,lrc4,mogpl4,,
13,mapsi1,bima1,,,,,,
14,mapsi2,bima1,,complex1,model1,mogpl1,,
15,mapsi4,bima1,,il1,model1,mogpl1,,
